,Location,Start date,traveler_count,Station,OS X,OS Y,Latitude,Longitude,Zone,Postcode
1721,West Chelsea,2024-12-03,267,,,,,,,
1722,West Chelsea,2024-12-04,254,,,,,,,
1723,West Chelsea,2024-12-05,227,,,,,,,
1724,West Chelsea,2024-12-06,233,,,,,,,
1725,West Chelsea,2024-12-07,100,,,,,,,
1726,West Chelsea,2024-12-08,89,,,,,,,
1727,West Chelsea,2024-12-09,241,,,,,,,
1728,West Chelsea,2024-12-10,248,,,,,,,
1729,West Chelsea,2024-12-11,243,,,,,,,
1730,West Chelsea,2024-12-12,218,,,,,,,
1731,West Chelsea,2024-12-13,196,,,,,,,
1732,West Chelsea,2024-12-14,178,,,,,,,
1733,West End,2024-12-01,140,,,,,,,
1734,West End,2024-12-02,179,,,,,,,
1735,West End,2024-12-03,208,,,,,,,
1736,West End,2024-12-04,195,,,,,,,
1737,West End,2024-12-05,127,,,,,,,
1738,West End,2024-12-06,189,,,,,,,
1739,West End,2024-12-07,91,,,,,,,
1740,West End,2024-12-08,103,,,,,,,
1741,West End,2024-12-09,187,,,,,,,
1742,West End,2024-12-10,186,,,,,,,
1743,West End,2024-12-11,200,,,,,,,
1744,West End,2024-12-12,211,,,,,,,
1745,West End,2024-12-13,155,,,,,,,
1746,West End,2024-12-14,184,,,,,,,
1747,West Kensington,2024-12-01,182,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1748,West Kensington,2024-12-02,265,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1749,West Kensington,2024-12-03,278,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1750,West Kensington,2024-12-04,265,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1751,West Kensington,2024-12-05,251,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1752,West Kensington,2024-12-06,255,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1753,West Kensington,2024-12-07,124,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1754,West Kensington,2024-12-08,106,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1755,West Kensington,2024-12-09,251,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1756,West Kensington,2024-12-10,222,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1757,West Kensington,2024-12-11,259,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1758,West Kensington,2024-12-12,233,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1759,West Kensington,2024-12-13,178,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1760,West Kensington,2024-12-14,199,West Kensington,524635.0,178321.0,51.490109027210565,-0.2062036922180267,2,W14 9NL
1761,Westbourne,2024-12-01,3,,,,,,,
1762,Westbourne,2024-12-02,19,,,,,,,
1763,Westbourne,2024-12-03,25,,,,,,,
1764,Westbourne,2024-12-04,21,,,,,,,
1765,Westbourne,2024-12-05,12,,,,,,,
1766,Westbourne,2024-12-06,16,,,,,,,
1767,Westbourne,2024-12-07,6,,,,,,,
1768,Westbourne,2024-12-08,8,,,,,,,
1769,Westbourne,2024-12-09,9,,,,,,,
1770,Westbourne,2024-12-10,11,,,,,,,
1771,Westbourne,2024-12-11,14,,,,,,,
1772,Westbourne,2024-12-12,9,,,,,,,
1773,Westbourne,2024-12-13,10,,,,,,,
1774,Westbourne,2024-12-14,5,,,,,,,
1775,Westminster,2024-12-01,250,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1776,Westminster,2024-12-02,552,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1777,Westminster,2024-12-03,620,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1778,Westminster,2024-12-04,619,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1779,Westminster,2024-12-05,469,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1780,Westminster,2024-12-06,482,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1781,Westminster,2024-12-07,169,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1782,Westminster,2024-12-08,143,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1783,Westminster,2024-12-09,509,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1784,Westminster,2024-12-10,586,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1785,Westminster,2024-12-11,589,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1786,Westminster,2024-12-12,449,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1787,Westminster,2024-12-13,386,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1788,Westminster,2024-12-14,379,Westminster,530240.0,179718.0,51.501401389193255,-0.1250020783467796,1,SW1A 2JR
1789,White City,2024-12-01,33,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1790,White City,2024-12-02,67,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1791,White City,2024-12-03,73,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1792,White City,2024-12-04,60,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1793,White City,2024-12-05,48,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1794,White City,2024-12-06,49,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1795,White City,2024-12-07,18,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1796,White City,2024-12-08,16,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1797,White City,2024-12-09,64,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1798,White City,2024-12-10,47,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1799,White City,2024-12-11,63,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1800,White City,2024-12-12,49,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1801,White City,2024-12-13,46,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1802,White City,2024-12-14,25,White City,523296.0,180750.0,51.51223207227981,-0.2246319285152728,2,W12 7RH
1803,Whitechapel,2024-12-01,195,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1804,Whitechapel,2024-12-02,319,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1805,Whitechapel,2024-12-03,338,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1806,Whitechapel,2024-12-04,349,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1807,Whitechapel,2024-12-05,253,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1808,Whitechapel,2024-12-06,310,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1809,Whitechapel,2024-12-07,132,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1810,Whitechapel,2024-12-08,145,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1811,Whitechapel,2024-12-09,278,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1812,Whitechapel,2024-12-10,303,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1813,Whitechapel,2024-12-11,351,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1814,Whitechapel,2024-12-12,289,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1815,Whitechapel,2024-12-13,285,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
1816,Whitechapel,2024-12-14,304,Whitechapel,534738.0,181859.0,51.5195876908872,-0.0594204849881092,2,E1 1BY
